date,ave_sws,ave_rws,ave_rwd,wd_sd,max_ws,max_wst,ave_temp,max_temp,max_temt,min_temp,min_temt,max_rh,max_rht,min_rh,min_rht,max_gsw,max_gswt,tot_gsw,max_dsw,max_dswt,tot_dsw,max_netr,max_nett,min_netr,tot_netr,max_gpar,max_gpat,tot_gpar,max_dpar,max_dpat,tot_dpar,ave_bp,ave_rh,tot_prec,pot_par,sno_depcm,pot_sw,kt_par,kt_sw
1988-04-11T04:00:00Z,2.157,1.835,117.4,31.3,5.6,1314,NA,12,1351,2.8,1546,NA,NA,46,1811,1405,1553,12000,1405,1553,11000,680,1454,-48,5770,2207,1349,23.18,667.8,1307,15.11,NA,NA,0,59.64,NA,34000,39,35
1988-04-12T04:00:00Z,2.325,1.596,115.4,45.35,8.8,1217,5.1,13.3,1659,-3.4,610,98,626,27,1848,986,1327,26000,174,1338,4875,602,1327,-55,13000,1901,1327,49.8,245.7,1329,7.43,NA,61,0,60.02,NA,34000,83,77
1988-04-13T04:00:00Z,2.914,2.414,153.6,33.57,8.8,1911,NA,13,1607,-2.8,1111,NA,NA,33,1724,921,1237,24000,275,909,6326,671,1111,-45,12000,1779,1250,45.77,448.1,1111,9.13,NA,NA,0,60.41,NA,34000,76,70
1988-04-14T04:00:00Z,2.488,1.111,133.3,60.26,10.8,2050,4.8,8.3,1636,1.8,2359,97,1250,62,0,522,1628,3640,287,1628,3620,307,1628,-35,1628,950,1628,7.77,357.3,1628,5.02,NA,88,4.1,60.79,NA,34000,13,11
1988-04-15T04:00:00Z,3.102,2.648,307.2,30.99,12.4,1138,2.5,6.7,1521,-1.7,636,98,519,45,1505,1297,1256,17000,468,1315,9469,858,1256,-53,9129,2470,1256,32.7,628.8,1315,13.06,NA,71,0.3,61.16,NA,35000,53,50
1988-04-16T04:00:00Z,3.427,2.385,261.2,44.67,11.6,1701,9,17.2,1650,0.4,650,78,159,23,1621,938,1248,27000,134,1003,4408,609,1248,-54,13000,1829,1244,51.44,224.1,1003,7.18,NA,46,0,61.53,NA,35000,84,77
1988-04-17T04:00:00Z,2.73,0.825,163.7,67.66,7.2,1209,9.8,15.1,1202,1.7,2359,92,1731,34,0,476,1156,3272,366,1156,3255,303,1156,-58,217,951,1156,7.12,500,1156,4.74,NA,60,0.8,61.9,NA,35000,12,9
1988-04-18T04:00:00Z,2.112,0.921,327.8,60.83,8,2056,NA,9.8,1643,-3.3,1411,NA,NA,29,1651,1442,1411,19000,875,1411,12000,776,1320,-61,7883,2539,1411,36.37,776,1412,16.44,NA,NA,0,62.26,NA,35000,58,54
1988-04-19T04:00:00Z,2.874,1.994,319.1,44.82,14,1352,4.7,11.8,1531,-0.8,516,78,517,20,1724,1271,1248,21000,415,1248,9760,811,1316,-54,10000,2430,1248,38.85,539.9,1248,13.22,NA,47,0,62.61,NA,35000,62,58
1988-04-20T04:00:00Z,3.627,2.321,305.4,48.62,14,440,7,11.6,1219,0.8,1,61,843,31,1749,1216,1240,13000,420,1300,9158,803,1300,-57,6121,2289,1240,24.96,557.7,1300,12.26,NA,45,0,62.97,NA,36000,40,36
1988-04-21T04:00:00Z,3.476,2.675,327.9,38.89,14,1044,6.8,13,1632,-3.1,548,75,607,19,1312,1237,1300,27000,374,1353,6753,815,1300,-58,13000,2374,1321,50.52,488.2,1353,9.61,NA,38,0,63.31,NA,36000,80,74
1988-04-22T04:00:00Z,2.102,1.453,155.7,45.02,12,1254,5.2,11.8,1156,-2.6,601,91,1629,32,1237,713,942,9376,398,1108,6402,420,909,-43,3782,1402,942,18.72,538.9,1107,8.83,NA,68,3.6,63.66,NA,36000,29,26
1988-04-23T04:00:00Z,3.371,1.86,279.9,54.23,11.2,1802,8.1,12,1242,5.7,152,99,852,55,1631,1144,1238,6535,456,1239,6070,751,1237,-23,3619,2240,1238,13.2,621.4,1239,8.3,NA,78,0,64,NA,36000,21,18
1988-04-24T04:00:00Z,4.006,3.435,311.2,30.58,12.8,928,9.2,14.1,1452,1.2,2351,69,2356,32,1827,1329,1221,23000,380,1220,9685,857,1220,-57,12000,2632,1220,43.63,499.8,1220,13.01,NA,48,0,64.33,NA,36000,68,62
1988-04-25T04:00:00Z,2.8,2.032,170.3,42.42,10,1411,NA,18.8,1617,-2.8,1541,NA,NA,20,1628,1518,1541,27000,1102,1541,6477,607,1232,-52,13000,1940,1541,50.41,528.6,1542,9.2,NA,NA,0,64.66,NA,37000,78,73
1988-04-26T04:00:00Z,2.995,2.085,162.4,44.66,13.2,1615,13.2,22,1423,4.4,655,81,658,29,1426,970,1135,24000,313,1522,7556,617,1134,-33,13000,1873,1433,46.84,432.8,1522,11.71,NA,52,0,64.99,NA,37000,72,66
1988-04-27T04:00:00Z,2.011,1.373,350.9,45.61,7.2,1517,NA,13.2,1707,5.6,1423,NA,NA,61,1842,1381,1423,11000,938,1423,8028,718,1505,-46,5728,2390,1423,21.97,782,1240,11.8,NA,NA,23.1,65.3,NA,37000,34,30
1988-04-28T04:00:00Z,2.454,1.24,192.9,56.98,8.8,1254,7.2,12.1,1735,0.3,525,NA,702,NA,1741,1187,1412,16000,466,1130,12000,777,1317,-22,9251,2246,1411,31.38,678.1,1130,16.73,NA,81,3.3,65.62,NA,37000,48,44
1988-04-29T04:00:00Z,1.821,1.263,335.8,44.85,9.6,1704,7.8,13.1,1626,4.2,636,99,648,59,1329,1174,1203,12000,438,1200,7842,754,1203,-51,6238,2195,1203,22.6,617.8,1201,11.36,NA,85,2.8,65.93,NA,37000,34,31
1988-04-30T04:00:00Z,2.2,1.083,13.29,57.73,7.6,2241,8,13.2,1501,2.7,547,97,458,49,1642,1483,1340,12000,559,1325,11000,986,1340,-48,6347,NA,NA,23.91,NA,NA,14.93,NA,76,0,66.24,NA,37000,36,32
1988-05-01T04:00:00Z,2.229,1.781,4.504,36.31,11.2,1819,7.7,12.1,1450,4.5,359,98,2359,59,1500,1231,1256,14000,475,1322,10000,801,1258,-48,7514,2423,1322,27.22,671,1322,14.51,NA,81,5.6,66.54,NA,38000,41,37
1988-05-02T04:00:00Z,1.967,1.068,5.753,54.76,7.6,1305,9.7,15.2,1615,6.1,432,98,42,38,1717,1464,1243,23000,469,1243,10000,962,1238,-42,13000,2881,1243,44.83,624.3,1242,14.21,NA,69,0.5,66.83,NA,38000,67,61
1988-05-03T04:00:00Z,1.937,0.338,159.9,73.6,6.8,1449,12.7,20.7,1649,1.5,616,98,641,16,1520,993,1235,29000,86,1237,3908,654,1233,-44,16000,1904,1236,56.74,145.2,1209,6.6,NA,53,0,67.12,NA,38000,85,78
1988-05-04T04:00:00Z,1.905,1.344,127.7,43.98,8,1218,12.9,15.8,2042,7.6,248,96,2359,65,3,419,1040,5356,340,1039,5356,259,1040,-39,2645,859,1040,11.69,475,1039,7.74,NA,87,7.6,67.41,NA,38000,17,14
1988-05-05T04:00:00Z,1.322,1.092,7.42,33.84,4.4,921,15.8,18.4,1250,13.6,421,97,428,90,2040,244,1401,5167,204,1242,5167,159,1242,-14,2946,546.6,1400,11.83,304.4,1400,7.62,NA,93,7.9,67.69,NA,38000,17,14
1988-05-06T04:00:00Z,3.149,2.695,350.8,30.75,11.2,1617,16.6,21.9,1646,9,2340,95,425,18,1811,988,1224,27000,277,1011,7402,657,1309,-60,15000,1916,1242,51.86,396.8,1016,10.85,NA,57,0,67.96,NA,38000,76,69
1988-05-07T04:00:00Z,2.586,2.02,158.6,37.89,7.6,2009,14,21.7,1650,4.4,428,95,531,26,1704,997,1219,29000,207,1032,5215,663,1241,-54,15000,1918,1247,55.93,284.3,1032,7.87,NA,50,0,68.23,NA,39000,82,75
1988-05-08T04:00:00Z,3.287,3,159,23.94,11.6,1348,12.8,20.5,1330,5.1,537,75,542,22,1558,1023,1144,25000,368,1546,11000,650,1144,-50,13000,1972,1144,48.17,494.5,1546,15.22,NA,43,0,68.49,NA,39000,70,64
1988-05-09T04:00:00Z,1.918,1.533,127.9,36.26,6.8,818,12.1,15.3,1950,8,119,97,2357,63,0,231,1454,4213,193,1454,4213,153,1454,-37,2211,473.2,1454,9.13,262,1454,5.76,NA,91,5.3,68.75,NA,39000,13,11
1988-05-10T04:00:00Z,1.628,0.609,353.5,64.07,6.8,2004,14.4,18,1629,10.8,107,97,138,77,2359,1166,1429,6933,520,1430,6586,805,1429,-25,4067,2195,1445,14.43,666.9,1430,8.92,NA,91,9.1,69,NA,39000,21,18
1988-05-11T04:00:00Z,1.961,0.61,189.2,67.23,8.4,1216,14.6,22.2,1802,4.8,559,98,633,19,1643,991,1256,30000,78,1616,3408,677,1300,-48,17000,1933,1255,59.08,111.8,1224,5.45,NA,58,0,69.25,NA,39000,85,77
1988-05-12T04:00:00Z,3.017,1.916,166.7,48.93,14.4,1444,17.8,26.9,1513,10.5,603,94,2229,39,1646,968,1329,27000,276,1446,7442,650,1329,-43,15000,1928,1329,53.64,411.8,1446,12.14,NA,66,9.4,69.49,NA,39000,77,69
1988-05-13T04:00:00Z,1.991,1.177,5.826,51.79,7.2,1025,13.9,21,1739,8.1,512,93,209,29,1656,1013,1239,29000,288,856,5625,693,1254,-46,16000,1977,1251,57.27,386.3,855,8.41,NA,63,0.3,69.73,NA,39000,82,74
1988-05-14T04:00:00Z,2.681,2.194,150.5,34.52,9.2,1412,15,23,1353,6.1,538,98,643,24,1745,987,1300,30000,86,1155,4045,660,1309,-57,17000,1961,1301,59.8,146.6,1148,6.76,NA,59,0,69.96,NA,40000,85,76
1988-05-15T04:00:00Z,2.157,1.326,158.8,50.26,6.8,1356,16.8,23.1,1757,10.4,210,93,625,57,1705,1026,1359,17000,531,1110,14000,695,1359,-48,9908,1984,1317,33.91,799,1317,20.72,NA,78,0,70.18,NA,40000,48,43
1988-05-16T04:00:00Z,1.636,0.68,9.04,61.9,5.6,929,15.8,20,1305,11.7,551,95,640,69,1142,485,1026,9422,358,1025,9270,298,1028,-31,4883,990,1026,19.68,530.5,1025,13.44,NA,88,0.8,70.4,NA,40000,28,24
1988-05-17T04:00:00Z,1.863,1.54,352.9,33.73,5.6,202,13.4,15.6,1857,11.1,427,95,903,92,2341,194,1224,3464,162,1224,3464,132,1224,-10,2069,442.2,1224,8.21,235,1224,4.96,NA,94,20.8,70.61,NA,40000,12,9
1988-05-18T04:00:00Z,1.757,1.328,17.97,40.02,6.4,112,14.5,15.6,1623,13.3,1623,NA,NA,81,1623,299,1254,4456,250,1254,4456,198,1254,-8,2595,658.4,1254,10.02,385.5,1254,6.71,NA,NA,8.6,70.82,NA,40000,14,11
1988-05-19T04:00:00Z,1.555,0.692,205.4,60.36,6.4,1551,18.3,22.7,1432,13.9,1432,NA,NA,52,1420,1380,1332,17000,492,1403,13000,933,1217,-35,9991,2845,1331,34.22,782,1117,19.24,NA,NA,12.9,71.02,NA,40000,48,42
1988-05-20T04:00:00Z,1.642,1.174,137.9,43.25,5.6,540,16.6,20.5,1754,14.6,508,95,2359,81,1758,428,1746,6728,284,1710,6667,246,1746,-33,3569,737,1750,14.08,382.3,1332,9.14,NA,90,0,71.22,NA,40000,20,17
1988-05-21T04:00:00Z,1.596,0.906,151.1,53.23,8,1617,17.9,23.9,1452,13.2,202,96,302,66,1416,1059,1447,15000,593,1339,13000,685,1339,-31,8163,2087,1338,29.45,927,1341,18.65,NA,87,0,71.4,NA,40000,41,36
1988-05-22T04:00:00Z,1.969,1.233,185.5,49.52,9.6,1425,21.5,29.3,1543,14.5,58,96,209,46,1740,993,1343,25000,404,1441,14000,650,1344,-28,15000,2009,1342,50.17,660.1,1441,23.07,NA,77,0,71.59,NA,40000,70,63
1988-05-23T04:00:00Z,1.961,0.258,19.31,75.5,8.4,1213,19.6,23.7,1305,13.9,2218,92,519,45,1824,1231,1255,16000,554,1106,12000,833,1255,-38,8510,2488,1255,32.21,786,1456,17.55,NA,78,1.3,71.77,NA,41000,45,39
1988-05-24T04:00:00Z,2.469,2.2,350.3,26.73,7.2,1541,11.3,15.1,21,9,2359,96,830,85,1845,648,1737,4602,285,1721,4475,386,1737,-33,2288,1193,1737,9.98,376.8,1721,6.05,NA,93,24.1,71.94,NA,41000,14,11
1988-05-25T04:00:00Z,2.162,0.926,317.5,61.26,9.6,1400,12.7,19.9,1707,4.4,617,98,636,26,1809,1412,1206,28000,438,1206,8277,912,1206,-46,16000,2975,1211,55.84,610.2,1210,12.14,NA,66,0,72.1,NA,41000,77,70
1988-05-26T04:00:00Z,2.181,1.233,176.8,53.4,7.2,1539,17.7,27.7,1643,4,546,96,621,25,1606,993,1241,30000,183,1029,6252,654,1226,-41,17000,1934,1241,59.09,292,1027,10.16,NA,54,0,72.26,NA,41000,82,73
1988-05-27T04:00:00Z,1.748,1.03,157.6,51.91,6.8,1349,21.8,29.5,1534,11.2,534,92,616,31,1527,1026,1223,26000,317,1123,12000,654,1218,-35,14000,2017,1223,51.34,461.4,1057,17.56,NA,54,0,72.41,NA,41000,71,63
1988-05-28T04:00:00Z,1.68,0.452,9.92,69.26,6.4,1442,20.9,29,1511,10.2,559,96,624,34,1703,952,1247,28000,301,1547,8814,644,1241,-36,16000,1905,1243,56.16,488.1,1548,15.37,NA,65,0,72.56,NA,41000,77,69
1988-05-29T04:00:00Z,1.833,0.983,140.7,55.17,6.8,1831,22.3,30.4,1721,12.8,557,93,608,39,1729,1252,1225,24000,526,1217,13000,818,1217,-39,13000,2430,1225,46.73,774,1217,19.51,NA,64,0,72.7,NA,41000,64,57
1988-05-30T04:00:00Z,2.543,1.401,339,54.27,9.6,1521,23,30.2,1637,14,452,95,517,31,1645,964,1313,25000,395,1153,14000,627,1313,-41,14000,1936,1342,50.2,579.3,1342,20.87,NA,61,0,72.83,NA,41000,69,61
1988-05-31T04:00:00Z,2.007,1.129,18,53.58,14,2243,17.3,25.4,1327,11.5,2359,93,620,57,0,1185,1135,13000,531,1200,11000,768,1135,-31,7117,2356,1135,26.76,796,1200,15.85,NA,79,0,72.96,NA,41000,37,32
1988-06-01T04:00:00Z,2.497,1.706,0.199,45.59,10.4,5,11.6,16.9,1657,6.3,613,81,41,43,1734,1490,1322,22000,513,1244,12000,977,1322,-57,11000,2940,1322,42.46,697.4,1243,15.73,NA,60,0,73.08,NA,41000,58,54
1988-06-02T04:00:00Z,1.622,0.194,104.4,76,6.8,1606,11.7,16.8,1017,7.1,543,96,445,49,1141,1050,1016,15000,421,1531,10000,656,1016,-35,7414,2055,1016,29.2,562.1,1138,14.29,NA,77,0,73.19,NA,41000,40,36
1988-06-03T04:00:00Z,1.578,0.29,309.1,73.2,7.2,1332,12.6,17.9,1520,8,319,98,511,44,1523,1255,1440,16000,546,1341,12000,797,1440,-43,8694,2515,1441,32.2,800,1341,17.2,NA,77,0.5,73.3,NA,41000,44,40
1988-06-04T04:00:00Z,3.744,1.878,277.2,57.18,15.2,2317,18.8,27.7,1548,9,53,90,100,32,1746,1283,1307,23000,424,1334,9951,866,1305,-55,13000,2685,1307,45.63,570,1334,13.67,NA,53,0,73.4,NA,42000,62,56
1988-06-05T04:00:00Z,3.851,3.29,330.6,30.91,14,326,19.5,25.6,1556,12.7,615,60,616,25,1728,1237,1319,30000,277,1319,5217,801,1318,-55,16000,2543,1319,60.34,379.9,1319,7.86,NA,39,0,73.5,NA,42000,82,73
1988-06-06T04:00:00Z,2.309,1.544,327.4,46.61,10.8,1247,16.8,22.6,1159,10.7,614,85,617,20,2026,1158,1158,21000,537,1249,8967,726,1158,-44,11000,2458,1450,40.94,744,1249,12.54,NA,41,0,73.59,NA,42000,56,50
1988-06-07T04:00:00Z,1.724,0.592,345.2,65.64,6.4,1449,15.4,23.5,1535,3.8,605,96,538,18,1554,1265,1508,30000,416,1506,6221,781,1508,-44,16000,2564,1507,57.29,537.7,1505,9.05,NA,43,0,73.67,NA,42000,78,71
1988-06-08T04:00:00Z,1.5,1.023,9.42,45.67,9.2,2350,12.8,18.7,1731,9,623,96,911,27,2,1179,1521,14000,600,1410,9434,723,1520,-45,6929,2438,1521,27.24,830,1405,13.67,NA,69,5.3,73.74,NA,42000,37,33
1988-06-09T04:00:00Z,2.033,1.329,343.1,47.65,7.2,1029,12.7,20,1630,3.4,549,96,558,31,1559,1051,1154,30000,243,1643,4735,666,1221,-52,16000,2117,1155,58.63,334.3,1642,7.35,NA,60,0,73.81,NA,42000,79,72
1988-06-10T04:00:00Z,1.597,0.486,355.9,67.56,8.4,1357,14.2,23.9,1425,2.8,532,98,612,29,1400,1197,1403,27000,439,1425,7913,733,1417,-37,15000,2431,1403,53.28,621.3,1431,11.96,NA,64,0,73.88,NA,42000,72,64
1988-06-11T04:00:00Z,1.648,0.433,271.5,69.56,6,1444,20.3,31.8,1611,6.8,517,96,542,27,1617,987,1226,29000,237,1455,8073,633,1244,-33,16000,1977,1226,57.69,377.5,1454,13.88,NA,58,0,73.93,NA,42000,78,70
1988-06-12T04:00:00Z,1.646,0.076,173.4,79.1,5.6,1403,23.3,33.1,1623,12.2,608,95,616,22,1604,980,1222,28000,238,1103,9314,619,1301,-37,15000,1925,1216,55.63,399.3,1059,15.43,NA,60,0,73.98,NA,42000,75,68
1988-06-13T04:00:00Z,1.746,0.723,160.1,62.01,6,1319,24.2,34.1,1613,12.1,546,96,620,23,1537,974,1244,29000,203,1324,8289,616,1244,-31,16000,1914,1243,57.19,380.8,1305,15.85,NA,59,0,74.02,NA,42000,77,70
1988-06-14T04:00:00Z,1.948,0.886,215.9,59.81,8.8,1552,25.9,34.9,1550,14.6,531,94,608,20,1543,975,1335,29000,329,1443,10000,619,1335,-31,16000,1930,1249,55.61,625.3,1446,21.1,NA,56,0,74.06,NA,42000,75,68
1988-06-15T04:00:00Z,2.132,0.571,181.8,69.32,12.8,2020,26.1,33.8,1500,18.3,2008,NA,NA,29,1535,1477,2014,25000,1130,2014,14000,539,1223,-41,13000,1676,1402,46.2,808,1331,28.46,NA,NA,10.2,74.09,NA,42000,62,59
1988-06-16T04:00:00Z,1.582,0.916,4.165,52.56,6,1356,18.2,21.4,1112,15,1051,NA,NA,76,1721,1481,1139,12000,1001,1139,11000,371,1241,-36,6477,2534,1139,22.67,666.5,1242,17.38,NA,NA,0.3,74.11,NA,42000,31,28
1988-06-17T04:00:00Z,1.499,0.256,287.4,73.8,6.4,1530,20.1,28.5,1636,11.7,538,97,708,21,1849,1095,1307,30000,360,847,6246,713,1327,-41,18000,2214,1306,60.41,530.5,847,10.44,NA,65,0.3,74.13,NA,42000,81,72
1988-06-18T04:00:00Z,2.028,1.017,199.4,57.21,8.4,1505,21.9,30.6,1533,11.2,520,96,615,30,1509,1085,1320,29000,345,1347,8510,715,1320,-39,17000,2119,1325,57.85,530.2,1347,14.92,NA,63,0,74.14,NA,42000,78,70
1988-06-19T04:00:00Z,2.363,1.599,188.6,46.08,8.8,1540,25.5,32.5,1519,17.9,510,68,900,36,1705,1001,1231,28000,341,1444,13000,645,1231,-34,15000,2029,1326,53.81,570.9,1444,22.1,NA,53,0,74.14,NA,42000,73,66
1988-06-20T04:00:00Z,1.726,0.326,303.7,73,5.6,1201,26.1,32.8,1620,17.8,2359,85,2223,27,1520,981,1312,29000,346,1546,8571,618,1313,-37,15000,1957,1310,56.32,543.9,1545,15.91,NA,52,0,74.13,NA,42000,76,68
1988-06-21T04:00:00Z,2.004,1.053,191.8,55.81,8.8,1827,24.8,33.2,1734,13.7,538,92,540,36,1254,977,1243,19000,475,1130,14000,616,1243,-33,10000,1936,1243,38.25,850,1150,24.66,NA,65,0,74.12,NA,42000,52,46
1988-06-22T04:00:00Z,2.86,1.678,316.4,52.08,13.6,1249,22.9,29.1,0,12.6,2257,92,904,22,1601,1032,1252,24000,370,1056,4102,686,1252,-58,13000,2022,1251,47.9,665.7,1056,7.48,NA,57,1.8,74.11,NA,42000,65,58
1988-06-23T04:00:00Z,1.829,0.483,19.94,69.5,6.4,1205,16.3,23.6,1810,6.3,531,97,620,30,1110,1016,1235,32000,117,1332,4162,649,1236,-44,17000,1989,1324,63,174.8,1331,6.72,NA,57,0,74.08,NA,42000,85,77
1988-06-24T04:00:00Z,3.183,2.754,161.8,29.72,10.4,1952,19.4,25.9,1519,14.2,542,86,554,42,1521,1001,1346,23000,469,1346,13000,622,1346,-35,12000,1985,1346,45.23,686.4,1353,20.05,NA,64,0.5,74.05,NA,42000,61,54
1988-06-25T04:00:00Z,2.723,0.839,333.5,67.37,9.2,1656,20.1,27.1,1133,14.9,2359,89,612,46,1400,1356,1342,18000,439,1342,13000,856,1342,-41,9343,2753,1342,34.87,674.3,1211,19.61,NA,69,0,74.02,NA,42000,47,43
1988-06-26T04:00:00Z,2.241,1.661,1.922,41.21,10.4,1633,17.9,26.4,1553,10,533,94,604,23,1556,1144,1226,27000,232,1603,5427,723,1227,-44,14000,2299,1349,52.8,358.5,1603,8.98,NA,61,0,73.97,NA,42000,71,65
1988-06-27T04:00:00Z,1.982,0.689,245.6,65.41,9.2,1726,18.8,28.1,1619,7.6,553,97,635,14,1709,1016,1304,32000,101,1401,3725,650,1241,-32,18000,2029,1359,62.32,177.2,1401,7.13,NA,54,0,73.92,NA,42000,84,76
1988-06-28T04:00:00Z,1.905,0.987,7.12,56.25,8.4,1617,17.2,23.9,1546,9,2338,91,812,23,1610,1316,1300,25000,384,1031,9665,817,1300,-51,13000,2605,1300,48.37,638.3,1031,16.32,NA,60,0.3,73.86,NA,42000,65,59
1988-06-29T04:00:00Z,2.559,1.35,283.3,55.68,10.4,1748,12.9,19.7,1116,4.4,443,96,600,35,1635,1350,1335,20000,463,1333,10000,820,1110,-48,9715,2765,1335,37.26,726,1333,16.66,NA,64,0,73.8,NA,42000,50,47
1988-06-30T04:00:00Z,1.559,1.046,317.4,46.44,9.6,1251,12.6,18.6,1521,9.8,13,96,2356,51,1548,1379,1317,12000,493,1316,10000,868,1317,-31,6678,2761,1317,24.17,785,1316,16.86,NA,82,5.1,73.73,NA,42000,33,30
1988-07-01T04:00:00Z,2.197,1.154,339.5,55.81,10.8,1309,16.9,24.4,1453,10.7,115,96,144,32,1556,1289,1300,24000,398,1552,11000,850,1300,-37,14000,2545,1345,47.76,556,1553,16.03,NA,67,0.3,73.65,NA,42000,65,58
1988-07-02T04:00:00Z,1.983,0.891,187.6,60.1,7.2,1725,19.5,29.3,1519,7.9,505,96,629,22,1520,1246,1410,29000,370,1410,7726,798,1410,-41,16000,2465,1410,57.9,507.9,1410,11.75,NA,55,0,73.57,NA,42000,79,70
1988-07-03T04:00:00Z,2.24,1.285,141.1,52.89,8.8,1827,22.3,32.2,1609,10.9,531,94,613,17,1408,1055,1240,27000,362,1536,9685,658,1239,-37,14000,2096,1239,52.82,550.3,1539,16.04,NA,57,0,73.48,NA,42000,72,65
1988-07-04T04:00:00Z,2.229,1.814,140.1,34.94,9.2,1625,23.8,31.8,1410,15.7,505,94,624,38,1430,1005,1401,25000,402,1439,13000,615,1400,-32,13000,2000,1401,48.55,691.4,1307,24.68,NA,68,0,73.38,NA,41000,66,60
1988-07-05T04:00:00Z,1.733,0.447,121.3,69.78,4.8,1303,25.3,34.8,1639,16.6,522,90,531,20,1632,1053,1230,26000,379,1116,12000,649,1324,-26,14000,2075,1230,52.35,690.9,1309,22.43,NA,61,0,73.28,NA,41000,71,64
1988-07-06T04:00:00Z,1.626,0.286,117.5,73.5,4.4,1833,26.6,36,1604,17,504,93,538,19,1628,1144,1139,25000,468,1139,14000,679,1139,-28,13000,2250,1139,49.32,820,1139,25.42,NA,61,0,73.17,NA,41000,67,61
1988-07-07T04:00:00Z,1.518,0.391,131.9,69.8,5.6,1732,26.9,37.4,1607,18.6,603,93,615,22,1608,1198,1330,23000,460,1330,14000,737,1358,-24,12000,2318,1331,44.66,804,1330,25.57,NA,65,0,73.06,NA,41000,61,55
1988-07-08T04:00:00Z,1.503,0.542,160,64.78,6,2208,25.1,29.2,1704,21.1,814,NA,NA,65,1705,1451,815,12000,972,814,10000,611,1428,-113,6556,2517,814,24.93,719,1458,16.53,NA,NA,9.7,72.94,NA,41000,34,29
1988-07-09T04:00:00Z,1.733,0.894,158.7,56.37,10.4,1423,28,36.1,1710,20,1254,NA,NA,33,1725,955,1350,25000,418,1503,11000,779,1254,-29,14000,1913,1302,50.33,774,1254,18.57,NA,NA,0,72.81,NA,41000,69,61
1988-07-10T04:00:00Z,NA,NA,NA,NA,NA,NA,27.7,34.1,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,72.68,NA,41000,NA,NA
1988-07-11T04:00:00Z,NA,NA,NA,NA,NA,NA,23.8,28.7,NA,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3,72.53,NA,41000,NA,NA
1988-07-12T04:00:00Z,NA,NA,NA,NA,NA,NA,24,30.9,NA,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,72.39,NA,41000,NA,NA
1988-07-13T04:00:00Z,NA,NA,NA,NA,NA,NA,25.2,32.3,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,72.23,NA,41000,NA,NA
1988-07-14T04:00:00Z,1.914,0.978,19.06,56.62,7.2,1210,23.3,29.1,1631,16.1,2318,95,738,29,1855,975,1237,29000,161,745,4941,655,1237,-41,18000,1952,1248,59.04,226.1,837,7.56,NA,70,0,72.07,NA,41000,82,72
1988-07-15T04:00:00Z,2.089,1.296,191.6,49.91,10,2243,25,34.9,1718,14.8,528,93,612,39,1625,1183,1155,19000,462,1248,12000,791,1154,-33,11000,2400,1245,38.55,597.6,1248,15.9,NA,67,0.6,71.91,NA,41000,54,47
1988-07-16T04:00:00Z,NA,NA,NA,NA,NA,NA,27.1,32.9,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.3,71.74,NA,41000,NA,NA
1988-07-17T04:00:00Z,NA,NA,NA,NA,NA,NA,25.9,32,NA,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,71.56,NA,40000,NA,NA
1988-07-18T04:00:00Z,NA,NA,NA,NA,NA,NA,23.3,26.3,NA,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,71.38,NA,40000,NA,NA
1988-07-19T04:00:00Z,NA,NA,NA,NA,NA,NA,24.8,27.1,NA,22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,71.19,NA,40000,NA,NA
1988-07-20T04:00:00Z,NA,NA,NA,NA,NA,NA,22.4,26,NA,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8,70.99,NA,40000,NA,NA
1988-07-21T04:00:00Z,NA,NA,19.33,74.7,NA,NA,22,26.4,243,18.3,1608,91,1417,74,1343,746,1318,12000,548,1318,12000,506,1318,-24,7657,1565,1318,25.54,746,1318,16.82,NA,87,13.3,70.79,NA,40000,36,31
1988-07-22T04:00:00Z,NA,NA,121.3,68.19,NA,NA,22.9,28.9,1533,18.8,443,92,725,49,1342,1428,1211,21000,548,1234,14000,953,1229,-19,13000,2994,1211,42.76,826,1225,20.27,NA,78,24.9,70.59,NA,40000,61,53
